1012.844 -578.280 -159.454 1040.294 -615.124 -187.392 966.362 -541.924 -229.116 963.434 -690.764 -148.718 923.052 -791.414 -40.260 871.934 -699.304 -48.190 872.056 -672.708 -56.242 857.172 -655.506 56.486 793.122 -695.644 0.488 691.984 -665.998 20.130 669.292 -624.640 0.122 689.178 -603.290 -56.608 621.468 -588.162 -45.384 539.362 -580.842 2.196 585.600 -643.428 -35.624 451.400 -601.338 -8.418 481.778 -617.076 20.130 528.260 -662.216 -5.978 566.934 -701.866 -3.904 568.764 -729.194 33.306 588.650 -777.872 26.596 652.334 -815.570 10.980 717.970 -834.114 49.410 790.438 -835.334 71.980 918.172 -830.332 86.864 1014.552 -770.674 132.248 969.656 -736.270 146.400 836.554 -824.232 27.450 730.902 -834.968 -17.080 675.392 -799.344 13.908 611.830 -794.464 25.498 598.410 -788.120 3.416
685.152 -840.092 -150.426 721.386 -835.456 -147.864 735.660 -824.720 -149.694 742.004 -804.346 -145.668 727.486 -805.078 -133.712 708.088 -813.984 -101.016 760.060 -809.104 -78.812 843.630 -794.952 -41.602 911.584 -808.250 -5.002 971.974 -811.788 51.484 930.128 -842.288 53.802 906.338 -851.804 10.370 863.394 -838.384 -29.768 798.978 -839.360 -81.862 725.900 -824.720 -128.100 636.474 -787.754 -153.598 552.294 -739.808 -147.498 485.926 -711.748 -134.810 419.436 -696.742 -109.556 372.710 -692.594 -74.908 359.656 -700.158 -52.216 388.204 -713.700 -56.608 442.982 -732.366 -55.022 485.316 -749.934 -29.524 500.444 -771.406 -9.272 522.648 -808.738 -16.470 549.976 -842.532 -18.544 574.620 -878.156 0.244 692.716 -897.676 -35.868 877.302 -854.732 -84.912 1006.012 -924.394 -295.240 877.790 -952.942 -183.854
986.980 -664.900 -114.070 889.868 -717.970 -308.172 756.888 -742.370 -334.158 660.630 -737.246 -300.608 698.938 -704.550 -257.664 683.566 -711.382 -244.366 715.896 -707.722 -240.706 755.424 -718.336 -253.516 736.758 -747.006 -246.806 732.000 -743.346 -180.682 819.840 -738.832 -133.834 1065.426 -733.098 -156.282 1109.224 -757.376 -136.152 961.604 -819.840 -134.322 919.392 -821.182 -160.674 871.080 -782.264 -134.566 805.932 -739.564 -65.514 792.390 -715.652 -89.792 740.906 -700.280 -137.128 649.406 -678.686 -156.648 569.374 -653.554 -145.668 498.492 -633.912 -119.560 458.598 -628.178 -97.844 427.122 -630.374 -71.980 417.362 -651.724 -55.632 433.344 -673.074 -56.120 453.962 -707.966 -31.232 503.860 -733.098 -19.642 534.360 -767.868 -2.196 583.648 -813.740 -26.596 610.244 -853.268 -47.336 627.446 -892.796 -34.526
899.628 -961.238 -25.742 1134.722 -833.260 125.416 1168.516 -772.748 -3.294 1119.594 -759.450 -336.720 954.650 -791.414 -401.136 754.326 -798.124 -289.872 628.422 -778.116 -216.184 557.418 -738.954 -148.352 539.972 -728.218 -143.716 587.430 -755.790 -177.388 629.520 -771.894 -157.014 666.486 -786.900 -139.568 696.498 -810.446 -127.124 759.450 -828.990 -55.632 851.804 -853.756 -36.844 961.970 -863.272 -74.664 951.722 -887.672 -78.568 857.782 -893.162 -26.840 791.414 -891.088 -13.176 748.104 -885.232 -33.306 675.026 -867.664 -55.876 592.554 -861.686 -83.692 534.238 -832.894 -114.924 476.166 -800.320 -128.466 429.806 -773.480 -120.414 387.228 -748.348 -94.428 370.392 -751.154 -69.174 381.006 -747.250 -48.190 396.622 -750.422 -36.234 406.748 -772.260 -16.592 418.094 -793.976 -8.052 450.180 -823.256 -32.818
518.500 -908.290 -77.836 517.768 -965.630 -52.094 677.100 -1060.180 -38.064 880.230 -1019.432 53.558 987.224 -971.852 10.126 1039.440 -929.762 -142.252 1062.620 -881.206 -282.918 974.414 -884.988 -234.972 743.468 -873.398 -40.016 622.444 -848.144 18.666 566.934 -854.976 -0.610 515.938 -882.670 -68.442 485.804 -888.526 -86.986 507.032 -903.532 -113.338 626.104 -873.764 -88.206 693.204 -875.228 -51.728 799.710 -881.206 -37.820 906.704 -880.596 -19.764 907.070 -915.610 -26.108 873.154 -935.984 -10.614 821.304 -927.200 -4.636 776.652 -904.874 -8.052 733.342 -872.300 -17.446 663.314 -833.748 -53.070 589.992 -803.248 -99.430 513.498 -768.600 -131.394 448.960 -723.094 -151.036 399.428 -683.810 -151.402 331.840 -655.872 -128.954 284.016 -668.072 -103.578 286.212 -704.672 -93.574 317.322 -746.030 -67.100
481.656 -909.998 -44.530 551.196 -973.682 -67.222 626.348 -1025.654 -38.064 676.246 -1046.638 -10.980 832.040 -1076.040 43.920 1077.138 -838.018 137.982 872.544 -929.518 -113.216 823.866 -967.216 -245.098 848.632 -906.826 -152.988 911.218 -852.414 -49.044 947.574 -775.676 196.176 888.648 -773.602 152.744 582.306 -901.580 -183.732 547.658 -851.804 -86.620 591.456 -873.276 -114.436 640.378 -855.220 -71.248 710.284 -841.556 -86.864 704.184 -867.054 -139.934 637.450 -911.950 -147.010 582.916 -960.018 -121.024 615.612 -979.904 -97.844 700.768 -960.140 -3.904 735.050 -935.740 116.632 709.430 -933.544 147.620 704.672 -918.904 103.212 698.572 -902.312 40.870 647.942 -885.354 3.050 592.066 -855.464 -32.696 528.870 -828.746 -63.684 475.312 -798.368 -91.378 429.928 -770.552 -98.576 383.812 -745.298 -81.984
385.276 -753.350 -31.598 399.550 -779.580 -16.592 413.458 -801.418 2.684 428.830 -843.142 -2.806 466.162 -890.112 22.814 528.748 -915.366 17.080 614.636 -932.446 -40.748 659.654 -917.074 -41.968 650.260 -953.674 -32.330 695.644 -953.552 33.550 781.776 -932.446 16.592 855.098 -931.104 -52.460 858.148 -892.308 -55.632 818.620 -893.040 -63.440 751.886 -871.568 -56.364 665.876 -872.178 -15.616 617.564 -864.492 22.326 622.810 -869.616 -11.590 645.258 -861.808 -67.222 646.234 -877.058 -98.820 633.912 -884.256 -109.556 603.290 -900.238 -131.150 569.984 -917.074 -144.936 548.268 -931.836 -146.278 581.086 -931.958 -83.936 648.796 -912.316 33.428 659.532 -926.468 111.508 707.234 -919.392 139.690 722.728 -898.530 108.336 694.546 -917.806 24.034 638.670 -920.856 -21.838 593.286 -915.854 -54.534
476.776 -842.898 -89.914 420.656 -825.818 -73.322 374.662 -811.544 -58.926 357.948 -795.318 -57.218 361.120 -791.536 -47.946 360.266 -788.242 -28.548 364.658 -782.508 -12.932 363.194 -799.466 -8.418 379.298 -835.700 -8.052 415.410 -860.100 -19.886 445.666 -909.632 -63.196 462.624 -963.068 -5.368 491.782 -1004.548 53.680 560.468 -1100.440 88.328 680.028 -1114.104 133.102 800.320 -1095.560 135.542 914.634 -1013.332 124.562 968.436 -923.296 92.842 915.732 -884.988 -0.488 771.772 -868.396 -59.170 582.184 -884.256 -80.520 419.802 -917.318 -91.256 491.538 -917.074 -121.268 567.910 -876.326 -133.224 557.296 -870.226 -118.828 512.766 -889.258 -44.164 473.970 -911.828 32.330 517.768 -911.584 76.860 563.030 -927.688 55.998 597.190 -946.476 30.134 615.978 -957.212 11.834 663.070 -939.888 26.596
596.092 -925.858 85.644 570.350 -929.396 26.352 560.590 -913.170 -17.324 540.460 -896.456 -41.480 513.620 -873.764 -60.756 491.538 -839.116 -88.206 459.940 -821.548 -102.724 425.292 -811.544 -95.648 411.628 -802.882 -79.056 416.264 -794.464 -61.244 403.576 -794.708 -44.408 389.790 -806.176 -22.082 384.300 -815.326 5.612 377.956 -831.918 12.322 389.180 -857.172 -7.564 418.094 -894.016 6.954 470.432 -926.590 24.400 521.550 -947.696 10.980 543.632 -973.072 -24.034 552.050 -1008.574 6.344 603.534 -1024.678 40.748 665.998 -1025.898 105.286 699.182 -1010.404 151.402 743.956 -966.606 159.576 786.290 -926.712 103.578 800.930 -896.090 16.714 742.980 -883.768 -64.172 644.038 -880.596 -101.016 574.254 -884.866 -129.686 510.082 -887.916 -114.558 470.432 -897.920 -101.626 476.044 -901.214 -75.152
831.186 -920.002 92.964 924.394 -951.722 98.576 906.948 -964.044 136.152 792.146 -1003.450 154.818 693.082 -1018.090 140.544 726.510 -1018.822 132.004 957.334 -940.376 60.024 979.660 -858.514 -41.480 754.082 -810.446 -55.144 504.836 -731.146 17.446 370.270 -630.008 82.472 335.012 -552.538 76.006 328.912 -499.224 33.184 282.552 -500.566 8.906 238.876 -528.626 6.588 221.064 -605.852 -9.394 243.512 -725.900 -47.092 311.100 -871.446 -99.918 431.636 -1000.278 -129.686 583.282 -1058.106 -113.338 883.646 -1045.052 -90.524 1213.534 -903.166 44.408 1064.816 -866.078 183.854 835.578 -884.988 170.800 743.590 -909.998 -5.978 726.754 -927.444 -153.842 688.934 -939.034 -215.696 586.820 -924.272 -84.424 490.562 -933.910 52.582 537.288 -938.790 127.978 673.684 -897.432 140.056 756.522 -873.398 99.186
